1.000000000000000000e+01 7.723762804962018835e-01 9.356808553670433737e-01
1.600000000000000000e+01 7.962352047466798588e-01 9.248680449188825259e-01
2.200000000000000000e+01 8.137349622318493791e-01 9.221945227543137946e-01
2.800000000000000000e+01 8.121462559978875895e-01 9.185596829690491072e-01
3.400000000000000000e+01 8.206974175146357631e-01 9.185688020882188942e-01
4.000000000000000000e+01 8.179501808239341143e-01 9.154443214530904038e-01
4.600000000000000000e+01 8.310339805127165969e-01 9.209843404883326645e-01
5.200000000000000000e+01 8.293707609019369542e-01 9.197732025601697003e-01
5.800000000000000000e+01 8.339849795510666519e-01 9.212202270364344692e-01
