1.000000000000000000e+01 8.218497929619489328e-01 9.239938651329351327e-01
1.600000000000000000e+01 8.456274699348520496e-01 9.305076561978137262e-01
2.200000000000000000e+01 8.593229480023306666e-01 9.338612720028141023e-01
2.800000000000000000e+01 8.685740925868903339e-01 9.396319615218288179e-01
3.400000000000000000e+01 8.753804473413897558e-01 9.420763213022195215e-01
4.000000000000000000e+01 8.806659080336317613e-01 9.462598322491551084e-01
4.600000000000000000e+01 8.849268285141486112e-01 9.480630955406630367e-01
5.200000000000000000e+01 8.884577404608066109e-01 9.512182582544590481e-01
5.800000000000000000e+01 8.914462882995144444e-01 9.526084759702784233e-01
