1.000000000000000000e+00 2.395422254508260736e-03
2.000000000000000000e+00 2.279300843418360228e-02
3.000000000000000000e+00 4.047231204613328109e-02
4.000000000000000000e+00 8.785384004966577398e-02
5.000000000000000000e+00 1.146868608448378124e-01
6.000000000000000000e+00 1.588422616757916572e-01
