1.000000000000000000e+00 4.063000000000000000e+03
2.000000000000000000e+00 2.580000000000000000e+03
3.000000000000000000e+00 1.080000000000000000e+02
4.000000000000000000e+00 2.400000000000000000e+01
5.000000000000000000e+00 3.000000000000000000e+00
