1.000000000000000000e+00 3.836927334682610469e-04
2.000000000000000000e+00 1.417052675916064333e-02
3.000000000000000000e+00 8.063717816752299927e-02
4.000000000000000000e+00 2.593015862209933631e-01
5.000000000000000000e+00 4.418164069660375226e-01
6.000000000000000000e+00 5.666952783196236298e-01
